"""AOA"",""ASSET"",""AVMMLF"",""AVPPPPLG"",""BKCLASS"",""BKPREM"",""CB"",""CERT"",""CHBAL"",""CHBALI"",""CHBALNI"",""CHCIC"",""CHCOIN"",""CHFRB"",""CHITEM"",""CHNUS"",""CHUS"",""CITY"",""EFFDATE"",""ESTYMD"",""FDICDBS"",""FDICSUPV"",""FED"",""FLDOFF"",""FREPO"",""ID"",""INSAGNT1"",""INSDATE"",""INTAN"",""INTANGW"",""INTANMSR"",""INTANOTH"",""LNAG"",""LNAG1"",""LNAG1N"",""LNAG2"",""LNAG2N"",""LNAG3"",""LNAG3N"",""LNAG4"",""LNAG4N"",""LNAGFOR"",""LNATRES"",""LNAUTO"",""LNCI"",""LNCI1"",""LNCI1N"",""LNCI2"",""LNCI2N"",""LNCI3"",""LNCI3N"",""LNCI4"",""LNCI4N"",""LNCIFOR"",""LNCINUSF"",""LNCOMRE"",""LNCON"",""LNCONFOR"",""LNCONOTH"",""LNCONRP"",""LNCONTRA"",""LNCRCD"",""LNDEPAOBK"",""LNDEPCBF"",""LNDEPFCF"",""LNDEPUSF"",""LNEXAMT"",""LNFG"",""LNFGFOR"",""LNLSFOR"",""LNLSGR"",""LNLSGRF"",""LNLSGRS"",""LNLSNET"",""LNLSSALE"",""LNMUNI"",""LNMUNIF"",""LNOT1T3"",""LNOT3LES"",""LNOT3T12"",""LNOT3T5"",""LNOT5T15"",""LNOTCI"",""LNOTHERF"",""LNOTOV15"",""LNPLEDGE"",""LNRE"",""LNREAG"",""LNREAG1"",""LNREAG1N"",""LNREAG2"",""LNREAG2N"",""LNREAG3"",""LNREAG3N"",""LNREAG4"",""LNREAG4N"",""LNRECNFM"",""LNRECNOT"",""LNRECONS"",""LNREDOM"",""LNREFOR"",""LNRELOC"",""LNREMULT"",""LNRENR1"",""LNRENR1N"",""LNRENR2"",""LNRENR2N"",""LNRENR3"",""LNRENR3N"",""LNRENR4"",""LNRENR4N"",""LNRENRES"",""LNRENROT"",""LNRENROW"",""LNRENUS"",""LNRERES"",""LNRERSF1"",""LNRERSF2"",""LNRERSFM"",""LNRS1T3"",""LNRS3LES"",""LNRS3T12"",""LNRS3T5"",""LNRS5T15"",""LNRSOV15"",""LNSOTHER"",""LS"",""LSFOR"",""MMLFBAL"",""MUTUAL"",""NAMEFULL"",""NAMEHCR"",""NARSLNFM"",""NARSLNLS"",""NARSLNLT"",""OCCDIST"",""OFFDOM"",""OFFOA"",""ORE"",""OREAG"",""ORECONS"",""OREINV"",""OREMULT"",""ORENRES"",""OREOTH"",""OREOTHF"",""ORERES"",""OTSREGNM"",""P3RSLNFM"",""P3RSLNLS"",""P3RSLNLT"",""P9RSLNFM"",""P9RSLNLS"",""P9RSLNLT"",""PARCERT"",""PPPLF1LS"",""PPPLFOV1"",""PPPLNBAL"",""PPPLNNUM"",""PPPLNPLG"",""RB2LNRES"",""REGAGNT"",""REPDTE"",""RSLNLS"",""RSLNLTOT"",""RSLNREFM"",""RSSDHCR"",""SC"",""SC1LES"",""SCABS"",""SCAF"",""SCASPNSUM"",""SCCMOG"",""SCCMOS"",""SCCMOT"",""SCCMPT"",""SCCOL"",""SCCPTG"",""SCDOMO"",""SCEQ"",""SCEQFV"",""SCEQNFT"",""SCFMN"",""SCFORD"",""SCGNM"",""SCGTY"",""SCHA"",""SCHTMRES"",""SCMTGBK"",""SCMUNI"",""SCNM1T3"",""SCNM3LES"",""SCNM3T12"",""SCNM3T5"",""SCNM5T15"",""SCNMOV15"",""SCO3YLES"",""SCODOT"",""SCODPC"",""SCODPI"",""SCOOV3Y"",""SCPLEDGE"",""SCPT3LES"",""SCPT3T12"",""SCPT3T5"",""SCPT5T15"",""SCPTOV15"",""SCRDEBT"",""SCRMBPI"",""SCSFP"",""SCSNHAA"",""SCSNHAF"",""SCTATFR"",""SCUS"",""SCUSO"",""SCUST"",""SPECGRP"",""STALP"",""SUBCHAPS"",""TRADE"",""TRLREVAL"",""TRREVALSUM"",""TRUST"",""UNINCFOR"",""ZIP""
55008000,348989000,,0,""SM"",2704000,""0"",14,115581000,112563000,3018000,49000,0,68689000,49000,46108000,735000,""BOSTON"",20241117,17920101,2,16,1,""SOUTH BOSTON"",6679000,""14_20241231"",""DIF"",""19340101"",8495000,7410000,0,1085000,0,0,0,0,0,0,0,0,0,0,173000,0,3755000,0,0,0,1,0,0,0,1,1626000,983000,1490000,0,0,0,0,1000,0,1000,0,1000,0,6750000,19000,2000,6035000,43374000,6035000,43375000,43201000,14000,225000,0,4289000,11748000,13791000,3156000,10129000,36778000,4406000,71000,13903000,2842000,0,0,0,0,0,0,0,0,0,0,0,0,2842000,0,0,1086000,0,0,0,0,0,0,0,0,1756000,1756000,0,0,0,0,0,0,0,0,0,0,0,0,36533000,0,0,,0,""STATE STREET BANK AND TRUST COMPANY"",""STATE STREET CORP"",0,0,0,1,3,0,0,0,0,,0,0,0,0,0,""NORTHEAST"",0,0,0,0,0,0,""0"",0,0,0,0,0,183000,""FED"",""20241231"",0,0,0,""1111435"",106233000,18127000,3881000,58500000,8000,2304000,0,2304000,0,13554000,0,17762000,,6000,6000,13785000,20417000,9786000,23571000,47727000,0,41862000,56000,11594000,19943000,9786000,17726000,5178000,140000,1725000,52000,0,2433000,16566000,86630000,7000,19000,0,2190000,21353000,106227000,2433000,11396000,0,0,,67992000,39437000,28555000,1,""MA"",0,11088000,6378000,0,""1"",0,2114"
